설비ID,시간,센서값1,센서값2,상태코드,이상 여부,주기,작업ID,운영자
EQP001,2024-11-01 00:45:18,61.07475977006561,0.6506065232521034,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:45:19,31.64540078665886,0.40610998050255787,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:45:20,80.05352114253239,0.48860492587798476,ALERT,1,1,JOB00002,operator_03
EQP001,2024-11-01 00:45:21,62.18557436798878,0.8863686470955409,NORMAL,0,1,JOB00002,operator_01
EQP005,2024-11-01 00:45:22,73.38809304403168,0.043846852496629896,NORMAL,0,1,JOB00002,operator_02
EQP002,2024-11-01 00:45:23,69.8651547007246,0.0563332777992398,NORMAL,0,1,JOB00002,operator_03
EQP002,2024-11-01 00:45:24,56.001939162224204,0.33269017969267,NORMAL,0,1,JOB00002,operator_01
EQP002,2024-11-01 00:45:25,48.46192673605281,0.21289425465999345,NORMAL,0,1,JOB00002,operator_02
EQP001,2024-11-01 00:45:26,61.16568930142404,0.20015421124936683,NORMAL,0,1,JOB00002,operator_03
EQP001,2024-11-01 00:45:27,74.8352417897033,0.7790053939240377,NORMAL,0,1,JOB00002,operator_01
EQP002,2024-11-01 00:45:28,31.796240741294362,0.07324560410739012,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:45:29,84.95272919679238,0.8079380300142834,ALERT,1,1,JOB00002,operator_03
EQP004,2024-11-01 00:45:30,77.30602747808224,0.6693854236698692,NORMAL,0,1,JOB00002,operator_01
EQP005,2024-11-01 00:45:31,32.514153505729524,0.8499374914047237,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:45:32,43.921014368747684,0.31659806041056904,NORMAL,0,1,JOB00002,operator_03
EQP001,2024-11-01 00:45:33,22.515676404715805,0.7264967463374227,NORMAL,0,1,JOB00002,operator_01
EQP002,2024-11-01 00:45:34,89.6774079890034,0.34233408246099073,ALERT,1,1,JOB00002,operator_02
EQP005,2024-11-01 00:45:35,33.96887335858096,0.3222603938194847,NORMAL,0,1,JOB00002,operator_03
EQP003,2024-11-01 00:45:36,98.9062538848101,0.512605053021588,ALERT,1,1,JOB00002,operator_01
EQP002,2024-11-01 00:45:37,79.94522841139475,0.9646904788284609,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:45:38,41.35194304790175,0.9295057053681488,NORMAL,0,1,JOB00002,operator_03
EQP003,2024-11-01 00:45:39,62.39005004145649,0.6149030145669361,NORMAL,0,1,JOB00002,operator_01
EQP003,2024-11-01 00:45:40,27.49259620859796,0.7680893784186665,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:45:41,33.551719970526285,0.6208188035058918,NORMAL,0,1,JOB00002,operator_03
EQP001,2024-11-01 00:45:42,65.56170229456261,0.7383512771211947,NORMAL,0,1,JOB00002,operator_01
EQP003,2024-11-01 00:45:43,90.59761559545083,0.5823955084085031,ALERT,1,1,JOB00002,operator_02
EQP001,2024-11-01 00:45:44,74.24980012293172,0.4144298124670366,NORMAL,0,1,JOB00002,operator_03
EQP002,2024-11-01 00:45:45,91.8049754762528,0.2646495049987615,ALERT,1,1,JOB00002,operator_01
EQP005,2024-11-01 00:45:46,99.73466223477438,0.7507902311797877,ALERT,1,1,JOB00002,operator_02
EQP003,2024-11-01 00:45:47,64.83191630559543,0.6948275793281259,NORMAL,0,1,JOB00002,operator_03
EQP004,2024-11-01 00:45:48,47.21729907642677,0.006525410428886991,NORMAL,0,1,JOB00002,operator_01
EQP003,2024-11-01 00:45:49,21.26828362988536,0.09198451067079993,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:45:50,49.34016611407521,0.23707039117417805,NORMAL,0,1,JOB00002,operator_03
EQP002,2024-11-01 00:45:51,25.790111455529797,0.9541316415710726,NORMAL,0,1,JOB00002,operator_01
EQP003,2024-11-01 00:45:52,75.62067206043469,0.14214085359791773,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:45:53,98.84193066041745,0.5540583834602107,ALERT,1,1,JOB00002,operator_03
EQP003,2024-11-01 00:45:54,34.19275760969459,0.10963628253518642,NORMAL,0,1,JOB00002,operator_01
EQP005,2024-11-01 00:45:55,94.26686176044974,0.054787047923548826,ALERT,1,1,JOB00002,operator_02
EQP003,2024-11-01 00:45:56,76.60283501963549,0.462687831687827,NORMAL,0,1,JOB00002,operator_03
EQP004,2024-11-01 00:45:57,62.19651709773857,0.14112611829932187,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:45:58,84.8112072596369,0.08757456298623822,ALERT,1,1,JOB00002,operator_02
EQP005,2024-11-01 00:45:59,93.16931636121532,0.208651913158431,ALERT,1,1,JOB00002,operator_03
EQP004,2024-11-01 00:46:00,66.38673906248724,0.16251564475711533,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:46:01,33.11453767625622,0.735953560515178,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:46:02,57.0712807043717,0.5994305420276217,NORMAL,0,1,JOB00002,operator_03
EQP001,2024-11-01 00:46:03,23.714692438624986,0.013733188082578285,NORMAL,0,1,JOB00002,operator_01
EQP002,2024-11-01 00:46:04,72.98974879302028,0.15828305069937365,NORMAL,0,1,JOB00002,operator_02
EQP001,2024-11-01 00:46:05,85.22836990844492,0.8893187599283195,ALERT,1,1,JOB00002,operator_03
EQP001,2024-11-01 00:46:06,65.20260199807598,0.6696839724632725,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:46:07,90.5373845116317,0.8918202114066128,ALERT,1,1,JOB00002,operator_02
EQP004,2024-11-01 00:46:08,21.162730821279254,0.08094970202235607,NORMAL,0,1,JOB00002,operator_03
EQP005,2024-11-01 00:46:09,51.322967968130335,0.7133217295012723,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:46:10,98.60631383937637,0.527834037561274,ALERT,1,1,JOB00002,operator_02
EQP003,2024-11-01 00:46:11,28.235691576022894,0.719022820433601,NORMAL,0,1,JOB00002,operator_03
EQP005,2024-11-01 00:46:12,88.63336577948542,0.29854792598216395,ALERT,1,1,JOB00002,operator_01
EQP005,2024-11-01 00:46:13,46.73722698080917,0.0257424097472162,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:46:14,70.44473874765907,0.7495994411207623,NORMAL,0,1,JOB00002,operator_03
EQP005,2024-11-01 00:46:15,61.45746525087419,0.45550169521922024,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:46:16,90.33634700683061,0.013010213425872719,ALERT,1,1,JOB00002,operator_02
EQP003,2024-11-01 00:46:17,88.19443340552952,0.500297874393992,ALERT,1,1,JOB00002,operator_03
EQP005,2024-11-01 00:46:18,66.51399158952697,0.5489325244993376,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:46:19,96.3712128572985,0.6035812471230626,ALERT,1,1,JOB00002,operator_02
EQP003,2024-11-01 00:46:20,78.17049575055421,0.0007168587065797816,NORMAL,0,1,JOB00002,operator_03
EQP001,2024-11-01 00:46:21,38.68643473778874,0.26347344569384823,NORMAL,0,1,JOB00002,operator_01
EQP005,2024-11-01 00:46:22,98.90799383553296,0.31521673737728606,ALERT,1,1,JOB00002,operator_02
EQP004,2024-11-01 00:46:23,50.498396221990134,0.990712558623105,NORMAL,0,1,JOB00002,operator_03
EQP004,2024-11-01 00:46:24,88.36549312261127,0.2569522995084699,ALERT,1,1,JOB00002,operator_01
EQP003,2024-11-01 00:46:25,39.137857093268636,0.4152137566843307,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:46:26,28.27159493040332,0.43150811984764237,NORMAL,0,1,JOB00002,operator_03
EQP005,2024-11-01 00:46:27,66.931706221994,0.6243726979236103,NORMAL,0,1,JOB00002,operator_01
EQP005,2024-11-01 00:46:28,25.629448632482344,0.6310341757120489,NORMAL,0,1,JOB00002,operator_02
EQP002,2024-11-01 00:46:29,50.49175056277885,0.41185228314449696,NORMAL,0,1,JOB00002,operator_03
EQP002,2024-11-01 00:46:30,64.53858462073742,0.8547406185919787,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:46:31,95.52758287442916,0.33594615337893385,ALERT,1,1,JOB00002,operator_02
EQP001,2024-11-01 00:46:32,51.390568074617704,0.40521512329927867,NORMAL,0,1,JOB00002,operator_03
EQP004,2024-11-01 00:46:33,53.07726133681281,0.20620271590177885,NORMAL,0,1,JOB00002,operator_01
EQP005,2024-11-01 00:46:34,32.66290048472784,0.45566082155309195,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:46:35,92.46801536790365,0.8385492070247931,ALERT,1,1,JOB00002,operator_03
EQP001,2024-11-01 00:46:36,65.46553208623405,0.4395077804475518,NORMAL,0,1,JOB00002,operator_01
EQP003,2024-11-01 00:46:37,30.53950397055713,0.680237753843783,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:46:38,69.16328145770524,0.8321624537291183,NORMAL,0,1,JOB00002,operator_03
EQP002,2024-11-01 00:46:39,29.476936407558547,0.01363984583588107,NORMAL,0,1,JOB00002,operator_01
EQP002,2024-11-01 00:46:40,75.8392377198234,0.7902599039416938,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:46:41,59.652313670659765,0.4211189044340816,NORMAL,0,1,JOB00002,operator_03
EQP005,2024-11-01 00:46:42,72.91582532904809,0.8819032847634595,NORMAL,0,1,JOB00002,operator_01
EQP002,2024-11-01 00:46:43,43.19045436270877,0.014515094527608796,NORMAL,0,1,JOB00002,operator_02
EQP004,2024-11-01 00:46:44,52.18198139451468,0.3746492190148287,NORMAL,0,1,JOB00002,operator_03
EQP004,2024-11-01 00:46:45,35.49736406210383,0.3458285703095939,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:46:46,20.67611968499684,0.8392079530394589,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:46:47,79.93262585412253,0.32877428749259074,NORMAL,0,1,JOB00002,operator_03
EQP001,2024-11-01 00:46:48,62.841753286877086,0.5435955749112921,NORMAL,0,1,JOB00002,operator_01
EQP002,2024-11-01 00:46:49,54.858748547464614,0.22427341824190528,NORMAL,0,1,JOB00002,operator_02
EQP001,2024-11-01 00:46:50,23.58147109507895,0.05404762734972657,NORMAL,0,1,JOB00002,operator_03
EQP003,2024-11-01 00:46:51,27.505749791635452,0.5125839031325105,NORMAL,0,1,JOB00002,operator_01
EQP003,2024-11-01 00:46:52,28.372850712631703,0.8226479271938894,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:46:53,95.59736509120609,0.48180344253894136,ALERT,1,1,JOB00002,operator_03
EQP001,2024-11-01 00:46:54,60.2856059522844,0.8016425898313673,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:46:55,76.6227182689986,0.48301185554837867,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:46:56,98.61440389779473,0.3991093505747292,ALERT,1,1,JOB00002,operator_03
EQP005,2024-11-01 00:46:57,90.79413974759733,0.5770204016905583,ALERT,1,1,JOB00002,operator_01
EQP003,2024-11-01 00:46:58,82.5349678213118,0.7589957624907276,ALERT,1,1,JOB00002,operator_02
EQP004,2024-11-01 00:46:59,23.5728973103119,0.3095593015130734,NORMAL,0,1,JOB00002,operator_03
EQP001,2024-11-01 00:47:00,84.88697969602067,0.08757557341617472,ALERT,1,1,JOB00002,operator_01
EQP003,2024-11-01 00:47:01,73.53469217593144,0.7324414591304492,NORMAL,0,1,JOB00002,operator_02
EQP001,2024-11-01 00:47:02,74.37806368014066,0.6090289447069158,NORMAL,0,1,JOB00002,operator_03
EQP001,2024-11-01 00:47:03,74.44664743350138,0.1212648933591367,NORMAL,0,1,JOB00002,operator_01
EQP003,2024-11-01 00:47:04,71.48609781918562,0.1080774936663883,NORMAL,0,1,JOB00002,operator_02
EQP004,2024-11-01 00:47:05,97.75606762078445,0.03755232006004561,ALERT,1,1,JOB00002,operator_03
EQP003,2024-11-01 00:47:06,45.12878552714966,0.6334641192357726,NORMAL,0,1,JOB00002,operator_01
EQP002,2024-11-01 00:47:07,89.07931603702546,0.7725225917625445,ALERT,1,1,JOB00002,operator_02
EQP001,2024-11-01 00:47:08,27.59629179346648,0.7281833571884823,NORMAL,0,1,JOB00002,operator_03
EQP005,2024-11-01 00:47:09,98.19383581709982,0.03735293643555493,ALERT,1,1,JOB00002,operator_01
EQP001,2024-11-01 00:47:10,29.751136966428717,0.5097570669008714,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:47:11,99.85779604872404,0.8888425117385318,ALERT,1,1,JOB00002,operator_03
EQP002,2024-11-01 00:47:12,71.82578438595485,0.20953462395012568,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:47:13,50.51270479224988,0.14086860395086132,NORMAL,0,1,JOB00002,operator_02
EQP004,2024-11-01 00:47:14,78.30964075908767,0.9319127325974559,NORMAL,0,1,JOB00002,operator_03
EQP005,2024-11-01 00:47:15,47.65842017543983,0.17139831232475244,NORMAL,0,1,JOB00002,operator_01
EQP002,2024-11-01 00:47:16,68.24110906916705,0.057132719343329974,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:47:17,86.1162921963984,0.9137650033037986,ALERT,1,1,JOB00002,operator_03
EQP004,2024-11-01 00:47:18,99.9793017806474,0.24406401096725128,ALERT,1,1,JOB00002,operator_01
EQP004,2024-11-01 00:47:19,45.1946581967146,0.12897890792716526,NORMAL,0,1,JOB00002,operator_02
EQP004,2024-11-01 00:47:20,91.83184838194018,0.12851566844411644,ALERT,1,1,JOB00002,operator_03
EQP005,2024-11-01 00:47:21,75.06646098661415,0.6041306288565351,NORMAL,0,1,JOB00002,operator_01
EQP003,2024-11-01 00:47:22,91.60800232529954,0.9826524114935692,ALERT,1,1,JOB00002,operator_02
EQP003,2024-11-01 00:47:23,40.737226701758914,0.01892764051146345,NORMAL,0,1,JOB00002,operator_03
EQP002,2024-11-01 00:47:24,61.29982585600484,0.1537493121029181,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:47:25,52.864720080774454,0.01837165453810441,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:47:26,76.73445630355238,0.20033982109644233,NORMAL,0,1,JOB00002,operator_03
EQP005,2024-11-01 00:47:27,80.30244808691322,0.44721374079378506,ALERT,1,1,JOB00002,operator_01
EQP004,2024-11-01 00:47:28,58.62480746626963,0.32307106840575117,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:47:29,56.26094180206877,0.7921899382752451,NORMAL,0,1,JOB00002,operator_03
EQP005,2024-11-01 00:47:30,30.958577784762227,0.6868664937349099,NORMAL,0,1,JOB00002,operator_01
EQP005,2024-11-01 00:47:31,41.9209424308438,0.31484115540873536,NORMAL,0,1,JOB00002,operator_02
EQP001,2024-11-01 00:47:32,96.88946144173121,0.6273965553158464,ALERT,1,1,JOB00002,operator_03
EQP003,2024-11-01 00:47:33,56.42629998468817,0.9084375478722649,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:47:34,78.8349275113749,0.3034962317890152,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:47:35,27.660335893068613,0.9225724049058001,NORMAL,0,1,JOB00002,operator_03
EQP001,2024-11-01 00:47:36,52.37160227520795,0.062447531197507455,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:47:37,40.589236672130724,0.6935098370463204,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:47:38,24.518673920278566,0.6728550378096911,NORMAL,0,1,JOB00002,operator_03
EQP001,2024-11-01 00:47:39,70.93543314863534,0.22123781980668367,NORMAL,0,1,JOB00002,operator_01
EQP002,2024-11-01 00:47:40,84.26107205017026,0.2720025737309897,ALERT,1,1,JOB00002,operator_02
EQP004,2024-11-01 00:47:41,91.52730954062764,0.49786918051431917,ALERT,1,1,JOB00002,operator_03
EQP003,2024-11-01 00:47:42,46.91689300617698,0.5891563773937882,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:47:43,38.406759348598,0.406082132559771,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:47:44,20.85378302790673,0.77655747178522,NORMAL,0,1,JOB00002,operator_03
EQP003,2024-11-01 00:47:45,48.2781980102703,0.6422096370026974,NORMAL,0,1,JOB00002,operator_01
EQP002,2024-11-01 00:47:46,83.51165241556134,0.8744145541964785,ALERT,1,1,JOB00002,operator_02
EQP005,2024-11-01 00:47:47,27.917489872696546,0.2713813950795846,NORMAL,0,1,JOB00002,operator_03
EQP002,2024-11-01 00:47:48,62.67827807250342,0.05275661483209082,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:47:49,41.46208163628454,0.04097822224989045,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:47:50,56.0789202118675,0.10075284395957629,NORMAL,0,1,JOB00002,operator_03
EQP003,2024-11-01 00:47:51,57.728685659287386,0.7109879414636829,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:47:52,29.023753509326156,0.7058824446817216,NORMAL,0,1,JOB00002,operator_02
EQP004,2024-11-01 00:47:53,72.1987782724926,0.7738007485690339,NORMAL,0,1,JOB00002,operator_03
EQP003,2024-11-01 00:47:54,46.90501820039644,0.23448400678316994,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:47:55,46.22169646729751,0.8600735189897928,NORMAL,0,1,JOB00002,operator_02
EQP004,2024-11-01 00:47:56,40.56948031989556,0.9486540809029906,NORMAL,0,1,JOB00002,operator_03
EQP003,2024-11-01 00:47:57,95.04430828431437,0.15313480060440388,ALERT,1,1,JOB00002,operator_01
EQP002,2024-11-01 00:47:58,58.49005534534765,0.3333678381165628,NORMAL,0,1,JOB00002,operator_02
EQP001,2024-11-01 00:47:59,36.745745283761366,0.2408780637054827,NORMAL,0,1,JOB00002,operator_03
EQP003,2024-11-01 00:48:00,53.1877480241276,0.7327234154133065,NORMAL,0,1,JOB00002,operator_01
EQP005,2024-11-01 00:48:01,46.49666418628173,0.28249872662096454,NORMAL,0,1,JOB00002,operator_02
EQP002,2024-11-01 00:48:02,68.76228078032509,0.5851947853928539,NORMAL,0,1,JOB00002,operator_03
EQP002,2024-11-01 00:48:03,58.88460335221447,0.31378214330572873,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:48:04,82.21443010199141,0.7388013832681897,ALERT,1,1,JOB00002,operator_02
EQP001,2024-11-01 00:48:05,74.64556601520994,0.6607273931091515,NORMAL,0,1,JOB00002,operator_03
EQP001,2024-11-01 00:48:06,53.26194508652592,0.8503769192997056,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:48:07,39.17672625939558,0.37260510357707977,NORMAL,0,1,JOB00002,operator_02
EQP004,2024-11-01 00:48:08,66.86904404223372,0.9760783324725189,NORMAL,0,1,JOB00002,operator_03
EQP003,2024-11-01 00:48:09,45.61489755232443,0.91344469847559,NORMAL,0,1,JOB00002,operator_01
EQP002,2024-11-01 00:48:10,35.284149496694624,0.4407549434413178,NORMAL,0,1,JOB00002,operator_02
EQP001,2024-11-01 00:48:11,39.805160651342774,0.8073456212003686,NORMAL,0,1,JOB00002,operator_03
EQP004,2024-11-01 00:48:12,51.10811971792931,0.04741563614008493,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:48:13,92.85144126676363,0.9623007491122398,ALERT,1,1,JOB00002,operator_02
EQP001,2024-11-01 00:48:14,59.586276529713615,0.7423102455337244,NORMAL,0,1,JOB00002,operator_03
EQP005,2024-11-01 00:48:15,74.78185266233588,0.12544178445052,NORMAL,0,1,JOB00002,operator_01
EQP003,2024-11-01 00:48:16,21.444817580796844,0.48272838747678337,NORMAL,0,1,JOB00002,operator_02
EQP004,2024-11-01 00:48:17,42.43705793637219,0.7311029830035621,NORMAL,0,1,JOB00002,operator_03
EQP004,2024-11-01 00:48:18,86.14456902248263,0.5949534887808106,ALERT,1,1,JOB00002,operator_01
EQP002,2024-11-01 00:48:19,99.1472510271699,0.6791583457435568,ALERT,1,1,JOB00002,operator_02
EQP001,2024-11-01 00:48:20,22.306906153736428,0.33813998848380844,NORMAL,0,1,JOB00002,operator_03
EQP005,2024-11-01 00:48:21,40.984394510755166,0.8388878991257744,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:48:22,38.688722562898946,0.7783719045454912,NORMAL,0,1,JOB00002,operator_02
EQP002,2024-11-01 00:48:23,64.89209173375649,0.4752970738232557,NORMAL,0,1,JOB00002,operator_03
EQP004,2024-11-01 00:48:24,74.5168490013737,0.06353572242391858,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:48:25,69.25808427561381,0.6909513662679558,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:48:26,43.03036026678757,0.12027096312860686,NORMAL,0,1,JOB00002,operator_03
EQP002,2024-11-01 00:48:27,52.22209074786665,0.036207261487384956,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:48:28,76.6944670809524,0.1144381635168481,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:48:29,93.68555890396651,0.3209354383194404,ALERT,1,1,JOB00002,operator_03
EQP001,2024-11-01 00:48:30,39.32819696320319,0.6722006635651122,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:48:31,28.251740870268883,0.9430207096457361,NORMAL,0,1,JOB00002,operator_02
EQP003,2024-11-01 00:48:32,34.500020444124154,0.7120079611981627,NORMAL,0,1,JOB00002,operator_03
EQP004,2024-11-01 00:48:33,30.09560728209893,0.6778949184960879,NORMAL,0,1,JOB00002,operator_01
EQP003,2024-11-01 00:48:34,97.02278463845857,0.12665587284719393,ALERT,1,1,JOB00002,operator_02
EQP001,2024-11-01 00:48:35,58.47532864674428,0.3763118169549976,NORMAL,0,1,JOB00002,operator_03
EQP003,2024-11-01 00:48:36,28.653551004060745,0.9866967960804238,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:48:37,85.28268018416547,0.8025607481516279,ALERT,1,1,JOB00002,operator_02
EQP003,2024-11-01 00:48:38,43.87605289182084,0.6380927257964524,NORMAL,0,1,JOB00002,operator_03
EQP001,2024-11-01 00:48:39,38.880634425896965,0.7305146540263266,NORMAL,0,1,JOB00002,operator_01
EQP005,2024-11-01 00:48:40,24.512108620863238,0.8682970181613279,NORMAL,0,1,JOB00002,operator_02
EQP001,2024-11-01 00:48:41,20.14496270954013,0.22381808605642883,NORMAL,0,1,JOB00002,operator_03
EQP002,2024-11-01 00:48:42,43.10479759632717,0.14926801266924727,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:48:43,94.89004572321078,0.5201602230243957,ALERT,1,1,JOB00002,operator_02
EQP002,2024-11-01 00:48:44,21.57805971705404,0.13518305417143006,NORMAL,0,1,JOB00002,operator_03
EQP002,2024-11-01 00:48:45,46.800685596615665,0.20728252254973556,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:48:46,48.058983872344704,0.7577349445022937,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:48:47,43.16661637365817,0.5771997464225614,NORMAL,0,1,JOB00002,operator_03
EQP003,2024-11-01 00:48:48,74.68739401774953,0.0028421536639724465,NORMAL,0,1,JOB00002,operator_01
EQP001,2024-11-01 00:48:49,94.95594031269563,0.3772519857156954,ALERT,1,1,JOB00002,operator_02
EQP005,2024-11-01 00:48:50,81.68306961958838,0.4352307180094239,ALERT,1,1,JOB00002,operator_03
EQP001,2024-11-01 00:48:51,24.682928006404012,0.30541349854275135,NORMAL,0,1,JOB00002,operator_01
EQP002,2024-11-01 00:48:52,84.86624906898167,0.9809863027986832,ALERT,1,1,JOB00002,operator_02
EQP005,2024-11-01 00:48:53,91.8499067770303,0.7316043405194683,ALERT,1,1,JOB00002,operator_03
EQP004,2024-11-01 00:48:54,28.490033485192193,0.68864505226439,NORMAL,0,1,JOB00002,operator_01
EQP004,2024-11-01 00:48:55,78.12835498654951,0.9287293692773355,NORMAL,0,1,JOB00002,operator_02
EQP005,2024-11-01 00:48:56,35.40653059668223,0.09761876053514895,NORMAL,0,1,JOB00002,operator_03
